,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,District,Population_Estimate_2018,Population_Census_2008,Area_KM,Density_Per_KM,Socio_Economic_Cluster,Socio_Economic_Ranking,latitude,longitude,Categorical_value
2298,Ramat HaSharon,32.1431276,34.8380853,Segev (שגב),32.15828477405981,34.807909685303486,French Restaurant,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2299,Ramat HaSharon,32.1431276,34.8380853,Cafe Toscana (קפה טוסקנה),32.16776364305152,34.840364965265294,Café,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2300,Ramat HaSharon,32.1431276,34.8380853,קפה קרמל,32.148625126185365,34.83048185431117,Café,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2301,Ramat HaSharon,32.1431276,34.8380853,Segev Express (שגב אקספרס),32.11057130531459,34.84204694618045,French Restaurant,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2302,Ramat HaSharon,32.1431276,34.8380853,Humus Caspi (חומוס כספי),32.11998738816065,34.82046827673912,Middle Eastern Restaurant,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2303,Ramat HaSharon,32.1431276,34.8380853,Tony Vespa (טוני וספה),32.15821095693954,34.80800695752217,Pizza Place,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2304,Ramat HaSharon,32.1431276,34.8380853,Burger King,32.10967955135565,34.83738536817589,Fast Food Restaurant,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2305,Ramat HaSharon,32.1431276,34.8380853,Akiko sushi bar,32.12513244938616,34.801956732226536,Sushi Restaurant,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2306,Ramat HaSharon,32.1431276,34.8380853,Abu Haled,32.16350202606927,34.83035087585449,Middle Eastern Restaurant,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2307,Ramat HaSharon,32.1431276,34.8380853,Bar Lechem (בר לחם),32.11392475132151,34.82440304076854,Bakery,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2309,Ramat HaSharon,32.1431276,34.8380853,Minato Japanese Restaurant & Sushi Bar,32.16013954821033,34.80739303561761,Japanese Restaurant,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2312,Ramat HaSharon,32.1431276,34.8380853,Meat and Wine,32.158418328705075,34.808208993115386,Steakhouse,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2314,Ramat HaSharon,32.1431276,34.8380853,Cafe Cafe,32.14405881967588,34.8439336554043,Café,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2315,Ramat HaSharon,32.1431276,34.8380853,.Liv,32.16199967691686,34.80938910862499,Buffet,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2316,Ramat HaSharon,32.1431276,34.8380853,Lehem Erez,32.17054735391257,34.831557869911194,Bakery,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2317,Ramat HaSharon,32.1431276,34.8380853,פורטופינו,32.1426,34.8434,Coffee Shop,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2319,Ramat HaSharon,32.1431276,34.8380853,206 Meat,32.12441586578918,34.82503666336473,Middle Eastern Restaurant,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2320,Ramat HaSharon,32.1431276,34.8380853,Beta Caffé (ביתא קפה),32.12177518442331,34.83495056834382,Café,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2323,Ramat HaSharon,32.1431276,34.8380853,Landwer's Coffee (קפה לנדוור),32.168020362151786,34.84296530485153,Café,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2324,Ramat HaSharon,32.1431276,34.8380853,Aroma (ארומה),32.16454998708798,34.82337971140183,Café,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2327,Ramat HaSharon,32.1431276,34.8380853,Landwer Cafe,32.125337780369314,34.80239030113485,Café,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2328,Ramat HaSharon,32.1431276,34.8380853,Falafel Baribua (פלאפל בריבוע),32.11145287553025,34.83950881880872,Falafel Restaurant,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2329,Ramat HaSharon,32.1431276,34.8380853,Arcaffe (ארקפה),32.10856156470351,34.83884691334063,Café,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2331,Ramat HaSharon,32.1431276,34.8380853,Greco,32.16238851566262,34.80863901327368,Greek Restaurant,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2332,Ramat HaSharon,32.1431276,34.8380853,Dagim 206,32.124398033190126,34.82513860498461,Seafood Restaurant,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2333,Ramat HaSharon,32.1431276,34.8380853,Leo Bloom's,32.11166893571577,34.83893574683663,Irish Pub,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2335,Ramat HaSharon,32.1431276,34.8380853,Landwer Café (קפה לנדוור),32.10975739312567,34.838397733991066,Café,Tel Aviv,46720.0,39000.0,16.8,2708.3,9,248,32.1431276,34.8380853,high
2337,Ramla,31.9279988,34.8623473,חומוס חליל,31.925733500946446,34.87293201675764,Middle Eastern Restaurant,Center,75538.0,65700.0,11.9,6252.2,4,103,31.9279988,34.8623473,low
2340,Ramla,31.9279988,34.8623473,Maharaja,31.92668545595109,34.87514954433724,Indian Restaurant,Center,75538.0,65700.0,11.9,6252.2,4,103,31.9279988,34.8623473,low
2343,Ramla,31.9279988,34.8623473,הסולטן,31.933735181062644,34.867851129098185,Restaurant,Center,75538.0,65700.0,11.9,6252.2,4,103,31.9279988,34.8623473,low
2349,Rehovot,31.8952532,34.8105616,מו ומו,31.89833769887596,34.81019596611934,Steakhouse,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2355,Rehovot,31.8952532,34.8105616,רונה,31.876895075510078,34.79927042441362,Café,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2359,Rehovot,31.8952532,34.8105616,Piatto,31.91075746815719,34.805639178598284,Italian Restaurant,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2360,Rehovot,31.8952532,34.8105616,עץ התות,31.898249425041,34.810931732786656,Café,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2361,Rehovot,31.8952532,34.8105616,Badra Homus ( בדרה),31.89768021412753,34.81029815340445,Middle Eastern Restaurant,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2362,Rehovot,31.8952532,34.8105616,Iceberg (אייסברג),31.909204786400156,34.805773831813816,Ice Cream Shop,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2363,Rehovot,31.8952532,34.8105616,Ma Bistro Bar (מא ביסטרו בר),31.90240107595769,34.808745189941746,Gastropub,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2365,Rehovot,31.8952532,34.8105616,Tokopaya,31.921159,34.79404,Restaurant,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2368,Rehovot,31.8952532,34.8105616,שווארמה שמעוני,31.92266210769034,34.79823498524073,Middle Eastern Restaurant,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2369,Rehovot,31.8952532,34.8105616,Cofix,31.896087190723346,34.811123153762516,Snack Place,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2370,Rehovot,31.8952532,34.8105616,ציונה,31.927709629379773,34.79856248213853,Breakfast Spot,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2371,Rehovot,31.8952532,34.8105616,נאפיס צומת ביל״ו,31.863781,34.815489,Restaurant,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2372,Rehovot,31.8952532,34.8105616,Burgus Burger Bar,31.913332893033818,34.80398942118591,Burger Joint,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2374,Rehovot,31.8952532,34.8105616,Aroma (ארומה),31.8933425,34.806950175000004,Café,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2376,Rehovot,31.8952532,34.8105616,אחוזת מרגו,31.90053493880937,34.810135517944396,French Restaurant,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2377,Rehovot,31.8952532,34.8105616,פטרה- מסעדה לבנונית,31.92397328171371,34.80107010323165,Mediterranean Restaurant,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2378,Rehovot,31.8952532,34.8105616,Shifka (שיפקה),31.902142882359648,34.80881528962984,Jewish Restaurant,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2379,Rehovot,31.8952532,34.8105616,Aroma (ארומה),31.922321332451514,34.791283318337804,Café,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2381,Rehovot,31.8952532,34.8105616,Roladin (רולדין),31.909253000510212,34.805580909801954,Bakery,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2382,Rehovot,31.8952532,34.8105616,Landwer Café (קפה לנדוור),31.909218426049623,34.80565013441403,Café,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2383,Rehovot,31.8952532,34.8105616,River Noodles Bar,31.912297516417137,34.80416239700736,Asian Restaurant,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2386,Rehovot,31.8952532,34.8105616,Hamburg (המבורג),31.91231250586423,34.804113406449645,Burger Joint,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2387,Rehovot,31.8952532,34.8105616,Cafe Louise (קפה לואיז),31.909735192410857,34.807186805995165,Café,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2388,Rehovot,31.8952532,34.8105616,Arcaffe (ארקפה),31.912280371190057,34.80454958528048,Café,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2389,Rehovot,31.8952532,34.8105616,Japanika (ג'פניקה),31.912963422243905,34.804085036834536,Sushi Restaurant,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2390,Rehovot,31.8952532,34.8105616,Cezar (סזאר),31.912328849426423,34.80450464953913,Restaurant,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2395,Rehovot,31.8952532,34.8105616,יומנגס,31.861237,34.806988,Burger Joint,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2396,Rehovot,31.8952532,34.8105616,Transit,31.912979638052555,34.804075431618415,Asian Restaurant,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2397,Rehovot,31.8952532,34.8105616,ארומה צומת ביל״ו,31.864548551462622,34.81597516573939,Café,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2399,Rehovot,31.8952532,34.8105616,Kakao (קקאו),31.92943709677299,34.799796640723024,Café,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2400,Rehovot,31.8952532,34.8105616,החומוסיה,31.896321,34.840516,Falafel Restaurant,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2401,Rehovot,31.8952532,34.8105616,שווארמה שמש ישפרו סנטר,31.921565,34.792998,BBQ Joint,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2402,Rehovot,31.8952532,34.8105616,בהדונס,31.860329862651053,34.811015311030324,Middle Eastern Restaurant,Center,141579.0,111100.0,23.0,5712.4,7,182,31.8952532,34.8105616,mid
2406,Rishon LeZion,31.9635712,34.8101149,Benedict (בנדיקט),31.974932780312415,34.80959902701544,Breakfast Spot,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2409,Rishon LeZion,31.9635712,34.8101149,MeatBall Grill Burger,31.97447670705522,34.80744620155687,Burger Joint,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2411,Rishon LeZion,31.9635712,34.8101149,The Garage (הגראז׳),31.947013837383118,34.80175653683321,Burger Joint,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2412,Rishon LeZion,31.9635712,34.8101149,Nafis,31.974348825155285,34.808743752012376,Restaurant,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2413,Rishon LeZion,31.9635712,34.8101149,Vostok Restaurant ( Ресторан Восток ),31.972961603733047,34.80687809826331,Eastern European Restaurant,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2416,Rishon LeZion,31.9635712,34.8101149,רק בשר,31.973772046884097,34.810853846673886,Steakhouse,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2418,Rishon LeZion,31.9635712,34.8101149,Frame (פריים),31.950088,34.803212,Sushi Restaurant,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2421,Rishon LeZion,31.9635712,34.8101149,Soho Sushi & Bar,31.97538695668308,34.80896347666037,Sushi Restaurant,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2424,Rishon LeZion,31.9635712,34.8101149,Deda מסעדה גרוזינית (грузинская кухня),31.965327154704347,34.80309928345874,Diner,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2425,Rishon LeZion,31.9635712,34.8101149,Espresso Bar,31.96346657262712,34.80505652584404,Café,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2426,Rishon LeZion,31.9635712,34.8101149,סקון נקון - בית אוכל תאילנדי,31.964639952485697,34.79243197994744,Thai Restaurant,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2427,Rishon LeZion,31.9635712,34.8101149,BBB - Burgus Burger Bar,31.974428087101725,34.808633613331494,Burger Joint,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2432,Rishon LeZion,31.9635712,34.8101149,קפה פולה,31.96540036125579,34.79001461198167,Café,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2434,Rishon LeZion,31.9635712,34.8101149,Susha (סושה),31.96394967647973,34.79823865239751,Asian Restaurant,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2435,Rishon LeZion,31.9635712,34.8101149,Aroma (ארומה),31.974291115038003,34.80859751419264,Café,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2439,Rishon LeZion,31.9635712,34.8101149,Aroma (ארומה),31.969598514788377,34.781493648998826,Café,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2442,Rishon LeZion,31.9635712,34.8101149,Aroma (ארומה),31.975663776067414,34.77435169792496,Café,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2446,Rishon LeZion,31.9635712,34.8101149,Francheska In The City,31.974651463055586,34.808790558343766,Italian Restaurant,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2447,Rishon LeZion,31.9635712,34.8101149,Cafe Cafe,31.966507992268614,34.80279855340441,Café,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2448,Rishon LeZion,31.9635712,34.8101149,Kakao (קקאו),31.92943709677299,34.799796640723024,Café,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2449,Rishon LeZion,31.9635712,34.8101149,Man Man Che,31.984348543065895,34.812573625303386,Sushi Restaurant,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2450,Rishon LeZion,31.9635712,34.8101149,Aroma (ארומה),31.96859527405035,34.84301796302875,Café,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2455,Rishon LeZion,31.9635712,34.8101149,Fabiano Pizza @The College of Management,31.9705150146032,34.77140088449378,Pizza Place,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2456,Rishon LeZion,31.9635712,34.8101149,איל מאפים טובים,31.930730778030536,34.79818611164436,Bakery,Center,251719.0,226800.0,58.7,4212.6,7,204,31.9635712,34.8101149,mid
2460,Rosh HaAyin,32.0952929,34.9533225,מסעדת באשא,32.112786187737946,34.960446046212276,Middle Eastern Restaurant,Center,56344.0,37900.0,24.4,2868.0,7,177,32.0952929,34.9533225,mid
2461,Rosh HaAyin,32.0952929,34.9533225,Filfila Restaurant (מסעדת פילפילה),32.11375474411859,34.96421024821322,Middle Eastern Restaurant,Center,56344.0,37900.0,24.4,2868.0,7,177,32.0952929,34.9533225,mid
2463,Rosh HaAyin,32.0952929,34.9533225,Si Espresso Einat,32.08909420846983,34.943888794156486,Café,Center,56344.0,37900.0,24.4,2868.0,7,177,32.0952929,34.9533225,mid
2464,Rosh HaAyin,32.0952929,34.9533225,Gingi,32.08293580232423,34.940958400013926,Middle Eastern Restaurant,Center,56344.0,37900.0,24.4,2868.0,7,177,32.0952929,34.9533225,mid
2465,Rosh HaAyin,32.0952929,34.9533225,Aroma (ארומה),32.10853765481475,34.96506219749456,Café,Center,56344.0,37900.0,24.4,2868.0,7,177,32.0952929,34.9533225,mid
2467,Rosh HaAyin,32.0952929,34.9533225,Pilpelim,32.107896931853965,34.96589314047868,Italian Restaurant,Center,56344.0,37900.0,24.4,2868.0,7,177,32.0952929,34.9533225,mid
2468,Rosh HaAyin,32.0952929,34.9533225,מאפיית  המשפחה,32.10634731828195,34.938427805900574,Bakery,Center,56344.0,37900.0,24.4,2868.0,7,177,32.0952929,34.9533225,mid
2470,Rosh HaAyin,32.0952929,34.9533225,Falfala,32.11380372168051,34.964309483845746,Middle Eastern Restaurant,Center,56344.0,37900.0,24.4,2868.0,7,177,32.0952929,34.9533225,mid
2478,Safed,32.9646301,35.502451,Auberge Shulamit,32.967325,35.537652,Restaurant,North,35715.0,29600.0,29.2,1123.5,2,37,32.9646301,35.502451,low
2479,Safed,32.9646301,35.502451,Bat Yaar (בת יער),32.995239828724245,35.5195346585238,Steakhouse,North,35715.0,29600.0,29.2,1123.5,2,37,32.9646301,35.502451,low
2481,Safed,32.9646301,35.502451,Lahuhe Original Yemanite Food Bar,32.96939945030936,35.49149241090811,Pizza Place,North,35715.0,29600.0,29.2,1123.5,2,37,32.9646301,35.502451,low
2482,Safed,32.9646301,35.502451,HaAri 8,32.971843,35.493759,Steakhouse,North,35715.0,29600.0,29.2,1123.5,2,37,32.9646301,35.502451,low
2483,Safed,32.9646301,35.502451,שוקולטה,32.970424661687744,35.53390415850324,Dessert Shop,North,35715.0,29600.0,29.2,1123.5,2,37,32.9646301,35.502451,low
2488,Safed,32.9646301,35.502451,Shiri,32.970647,35.535507,Restaurant,North,35715.0,29600.0,29.2,1123.5,2,37,32.9646301,35.502451,low
2489,Safed,32.9646301,35.502451,Cafe Bagdad,32.967633,35.494,Restaurant,North,35715.0,29600.0,29.2,1123.5,2,37,32.9646301,35.502451,low
2491,Safed,32.9646301,35.502451,Muscat,32.95794224954486,35.53335883047161,Mediterranean Restaurant,North,35715.0,29600.0,29.2,1123.5,2,37,32.9646301,35.502451,low
2495,Sakhnin,32.8638052,35.3023184,בליקר,32.86721335248749,35.275960545743224,Mediterranean Restaurant,North,31057.0,25100.0,9.8,3062.2,3,76,32.8638052,35.3023184,low
2496,Sakhnin,32.8638052,35.3023184,La Dolce Vita Ice Cream,32.862505,35.299516,Ice Cream Shop,North,31057.0,25100.0,9.8,3062.2,3,76,32.8638052,35.3023184,low
2498,Sderot,31.526474,34.5969696,חומוס של טחינה (שדרות),31.521572,34.592106,Middle Eastern Restaurant,South,26455.0,20700.0,4.5,3788.0,4,112,31.526474,34.5969696,low
2501,Sderot,31.526474,34.5969696,Patagonia - Or HaNer,31.557246018847525,34.599864,Argentinian Restaurant,South,26455.0,20700.0,4.5,3788.0,4,112,31.526474,34.5969696,low
2503,Shefa-'Amr,32.8045765,35.1723866,Black Bar n' Burger,32.807366,35.138635,American Restaurant,North,41558.0,35700.0,19.8,2065.0,3,66,32.8045765,35.1723866,low
2505,Tamra,32.8534876,35.1978748,ארומה טמרה,32.86197620074412,35.17087679497476,Coffee Shop,North,33851.0,28100.0,29.3,1118.1,2,43,32.8534876,35.1978748,low
2506,Tamra,32.8534876,35.1978748,McDonald's,32.862559125036,35.17054390427272,Fast Food Restaurant,North,33851.0,28100.0,29.3,1118.1,2,43,32.8534876,35.1978748,low
2507,Tamra,32.8534876,35.1978748,מסעדת גני טמרה,32.84964144229889,35.16744554042816,Middle Eastern Restaurant,North,33851.0,28100.0,29.3,1118.1,2,43,32.8534876,35.1978748,low
2508,Tayibe,32.2615315,35.0021769,Abu Hassan (חומוס אבו חסן),32.24895158875322,34.98609599536831,Middle Eastern Restaurant,Center,43127.0,35700.0,18.7,2198.7,3,53,32.2615315,35.0021769,low
2512,Tel Aviv-Yafo,32.0854162,34.7817131,Vaniglia (וניליה),32.08335714745755,34.781371884734064,Ice Cream Shop,Tel Aviv,451523.0,402600.0,51.8,8473.0,8,223,32.0854162,34.7817131,high
2513,Tel Aviv-Yafo,32.0854162,34.7817131,Amore Mio (אמורה מיו),32.083499122388154,34.781433391538705,Italian Restaurant,Tel Aviv,451523.0,402600.0,51.8,8473.0,8,223,32.0854162,34.7817131,high
2514,Tel Aviv-Yafo,32.0854162,34.7817131,Origem,32.08763525623422,34.775042811580796,Café,Tel Aviv,451523.0,402600.0,51.8,8473.0,8,223,32.0854162,34.7817131,high
2516,Tel Aviv-Yafo,32.0854162,34.7817131,Pizza Artzieli (פיצה ארציאלי),32.080328,34.779763,Pizza Place,Tel Aviv,451523.0,402600.0,51.8,8473.0,8,223,32.0854162,34.7817131,high
2517,Tel Aviv-Yafo,32.0854162,34.7817131,Brasserie M&R (בראסרי),32.0805858563252,34.78130268778938,French Restaurant,Tel Aviv,451523.0,402600.0,51.8,8473.0,8,223,32.0854162,34.7817131,high
